capture_device,year,size,make,type,emp
Canon+EOS+5D+Mark+III,2012.0,864.0,CANON,dslr,22.0
Canon+EOS+5D+Mark+III,2012.0,864.0,CANON,dslr,22.0
Canon+EOS+5D,2005.0,864.0,CANON,dslr,13.0
Canon+EOS+6D,2012.0,864.0,CANON,dslr,20.0
Canon+EOS+5D+Mark+II,2008.0,864.0,CANON,dslr,21.0
Canon+EOS+5D+Mark+III,2012.0,864.0,CANON,dslr,22.0
Canon+EOS+6D,2012.0,864.0,CANON,dslr,20.0
Canon+EOS+5D+Mark+II,2008.0,864.0,CANON,dslr,21.0
Canon+EOS+5D+Mark+II,2008.0,864.0,CANON,dslr,21.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D3X,2008.0,861.6,NIKON,dslr,25.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800E,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800E,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800E,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800E,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800E,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800E,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D800,2012.0,861.6,NIKON,dslr,36.0
NIKON+CORPORATION+NIKON+D600,2012.0,861.6,NIKON,dslr,24.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D3S,2009.0,860.4,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D3,2008.0,860.4,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
NIKON+CORPORATION+NIKON+D4,2012.0,860.4,NIKON,dslr,16.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+DSC-RX1,2012.0,852.04,SONY,c,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
SONY+SLT-A99V,2012.0,852.04,SONY,dslr,24.0
Canon+EOS-1D,2001.0,548.17,CANON,dslr,4.0
Canon+EOS-1D+Mark+III,2007.0,536.69,CANON,dslr,10.0
Canon+EOS-1D+Mark+III,2007.0,536.69,CANON,dslr,10.0
Canon+EOS-1D+Mark+III,2007.0,536.69,CANON,dslr,10.0
Canon+EOS-1D+Mark+III,2007.0,536.69,CANON,dslr,10.0
Canon+EOS-1D+Mark+IV,2009.0,518.94,CANON,dslr,16.0
Canon+EOS-1D+Mark+IV,2009.0,518.94,CANON,dslr,16.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D5000,2009.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D3000,2009.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D3000,2009.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D3000,2009.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D3000,2009.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D60,2008.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D5000,2009.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D300,2007.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D5000,2009.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D60,2008.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D80,2006.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D60,2008.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D300S,2009.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D3000,2009.0,372.88,NIKON,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
SONY+DSLR-A200,2008.0,372.88,SONY,dslr,10.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D5000,2009.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D90,2008.0,372.88,NIKON,dslr,12.0
NIKON+CORPORATION+NIKON+D5000,2009.0,372.88,NIKON,dslr,12.0
